"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,94.4,0.0,,,,,
298.15,97.8,0.0674,,,,,
298.15,101.2,0.1559,,,,,
298.15,105.4,0.2365,,,,,
298.15,108.5,0.3053,,,,,
298.15,113.1,0.3647,,,,,
298.15,117.0,0.4293,,,,,
298.15,120.6,0.4835,,,,,
298.15,124.4,0.5512,,,,,
298.15,128.3,0.5983,,,,,
298.15,133.9,0.6703,,,,,
298.15,139.1,0.7371,,,,,
298.15,145.8,0.8125,,,,,
298.15,151.3,0.8837,,,,,
298.15,157.7,0.9545,,,,,
