"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,19.298,0.0,0.0,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,13.714,0.0531,0.3075,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,15.504,0.0927,0.4064,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,16.86,0.1353,0.4695,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,18.158,0.2024,0.5252,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,19.076,0.2825,0.5621,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,19.535,0.37,0.589,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,20.044,0.5012,0.6251,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,20.344,0.6123,0.6654,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,20.455,0.6832,0.7001,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,20.465,0.749,0.7402,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,20.359,0.8176,0.7925,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,20.025,0.9,0.8722,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,19.658,0.9571,0.9402,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,9.898,1.0,1.0,+-0.02,+-0.0007,+-0.002,+-0.002
