"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100,10,0.0227,0.9939,0.2,+-0.1,,
100,20,0.052,0.9965,0.2,+-0.1,,
100,30,0.0762,0.9976,0.2,+-0.1,,
100,40,0.1016,0.9975,0.2,+-0.1,,
100,50,0.1292,0.9966,0.2,+-0.1,,
