"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-75.0,10.1,0.107,0.623,+-0.1,+-0.1,1%,1%
-75.0,20.0,0.311,0.789,+-0.1,+-0.1,1%,1%
-75.0,20.0,0.312,0.799,+-0.1,+-0.1,1%,1%
-75.0,39.9,0.738,0.912,+-0.1,+-0.1,1%,1%
