"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
372.7,224.1,0.0,0.0,,+-0.7,+-0.005,+-0.005
372.7,422.6,0.083,0.491,,+-0.7,+-0.005,+-0.005
372.7,537.4,0.171,0.629,,+-0.7,+-0.005,+-0.005
372.7,618.8,0.303,0.69,,+-0.7,+-0.005,+-0.005
372.7,654.3,0.441,0.724,,+-0.7,+-0.005,+-0.005
372.7,678.1,0.626,0.747,,+-0.7,+-0.005,+-0.005
372.7,684.3,0.736,0.768,,+-0.7,+-0.005,+-0.005
372.7,682.6,0.839,0.803,,+-0.7,+-0.005,+-0.005
372.7,658.1,0.937,0.86,,+-0.7,+-0.005,+-0.005
372.7,586.4,1.0,1.0,,+-0.7,+-0.005,+-0.005
