"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,35.477,0.0,,+-0.1,0.015,0.0003,
323.15,32.555,0.0941,,+-0.1,0.015,0.0003,
323.15,29.456,0.2017,,+-0.1,0.015,0.0003,
323.15,26.632,0.318,,+-0.1,0.015,0.0003,
323.15,24.531,0.3788,,+-0.1,0.015,0.0003,
323.15,21.828,0.4822,,+-0.1,0.015,0.0003,
323.15,19.474,0.5631,,+-0.1,0.015,0.0003,
323.15,16.365,0.6613,,+-0.1,0.015,0.0003,
323.15,12.52,0.7544,,+-0.1,0.015,0.0003,
323.15,10.318,0.8084,,+-0.1,0.015,0.0003,
323.15,4.117,0.9336,,+-0.1,0.015,0.0003,
323.15,0.116,1.0,,+-0.1,0.015,0.0003,
