"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
308.15,1.32,0.0869,0.9752,0.015,,0.0005,0.0005
308.15,1.71,0.1102,0.9792,0.015,,0.0005,0.0005
308.15,2.11,0.143,0.9818,0.015,,0.0005,0.0005
308.15,2.58,0.1757,0.9838,0.015,,0.0005,0.0005
308.15,3.13,0.2099,0.9857,0.015,,0.0005,0.0005
308.15,3.65,0.243,0.9868,0.015,,0.0005,0.0005
308.15,4.0,0.2668,0.9887,0.015,,0.0005,0.0005
308.15,4.39,0.2971,0.9898,0.015,,0.0005,0.0005
308.15,4.87,0.3391,0.9907,0.015,,0.0005,0.0005
308.15,5.16,0.3668,0.9917,0.015,,0.0005,0.0005
308.15,5.68,0.4337,0.9903,0.015,,0.0005,0.0005
308.15,6.01,0.5025,0.9891,0.015,,0.0005,0.0005
308.15,6.31,0.5819,0.9875,0.015,,0.0005,0.0005
308.15,6.66,0.6474,0.9847,0.015,,0.0005,0.0005
308.15,6.89,0.808,0.9805,0.015,,0.0005,0.0005
308.15,7.01,0.8837,0.9748,0.015,,0.0005,0.0005
