"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,42.05,0.0354,0.279,+- 0.01,,,
323.15,45.49,0.051,0.346,+- 0.01,,,
323.15,52.66,0.0912,0.443,+- 0.01,,,
323.15,56.6,0.1289,0.493,+- 0.01,,,
323.15,61.25,0.2308,0.555,+- 0.01,,,
323.15,63.09,0.3134,0.578,+- 0.01,,,
323.15,64.82,0.4536,0.609,+- 0.01,,,
323.15,65.7,0.5789,0.635,+- 0.01,,,
323.15,65.91,0.6788,0.662,+- 0.01,,,
323.15,65.7,0.728,0.683,+- 0.01,,,
323.15,65.17,0.7792,0.706,+- 0.01,,,
323.15,64.15,0.831,0.749,+- 0.01,,,
323.15,63.3,0.8626,0.775,+- 0.01,,,
323.15,61.18,0.9144,0.845,+- 0.01,,,
323.15,58.92,0.956,0.908,+- 0.01,,,
