"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,20.333,0.0874,0.4341,+-0.01,+-0.03,,
323.15,20.904,0.0967,0.4549,+-0.01,+-0.03,,
323.15,22.796,0.1411,0.512,+-0.01,+-0.03,,
323.15,23.663,0.1756,0.5372,+-0.01,+-0.03,,
323.15,24.336,0.2065,0.5562,+-0.01,+-0.03,,
323.15,24.57,0.2253,0.5636,+-0.01,+-0.03,,
323.15,25.024,0.2552,0.5761,+-0.01,+-0.03,,
323.15,25.436,0.2856,0.589,+-0.01,+-0.03,,
323.15,25.815,0.3133,0.6008,+-0.01,+-0.03,,
323.15,26.259,0.3535,0.6133,+-0.01,+-0.03,,
323.15,26.481,0.3773,0.6226,+-0.01,+-0.03,,
323.15,26.694,0.3999,0.6311,+-0.01,+-0.03,,
323.15,26.898,0.4258,0.6397,+-0.01,+-0.03,,
323.15,27.284,0.4691,0.6563,+-0.01,+-0.03,,
323.15,27.535,0.4987,0.666,+-0.01,+-0.03,,
323.15,27.701,0.5218,0.6741,+-0.01,+-0.03,,
323.15,27.881,0.5421,0.684,+-0.01,+-0.03,,
323.15,28.101,0.5692,0.6971,+-0.01,+-0.03,,
323.15,28.216,0.5907,0.705,+-0.01,+-0.03,,
323.15,28.448,0.6242,0.7205,+-0.01,+-0.03,,
323.15,28.711,0.6697,0.7434,+-0.01,+-0.03,,
323.15,28.828,0.6868,0.7523,+-0.01,+-0.03,,
323.15,29.195,0.7586,0.794,+-0.01,+-0.03,,
323.15,29.253,0.7811,0.8081,+-0.01,+-0.03,,
323.15,29.406,0.8299,0.8429,+-0.01,+-0.03,,
323.15,29.487,0.8454,0.8555,+-0.01,+-0.03,,
323.15,29.48,0.8559,0.8639,+-0.01,+-0.03,,
323.15,29.478,0.8638,0.8699,+-0.01,+-0.03,,
323.15,29.498,0.8713,0.8769,+-0.01,+-0.03,,
323.15,29.517,0.8801,0.8849,+-0.01,+-0.03,,
323.15,29.538,0.8911,0.8948,+-0.01,+-0.03,,
323.15,29.531,0.9031,0.9065,+-0.01,+-0.03,,
323.15,29.56,0.9136,0.9151,+-0.01,+-0.03,,
323.15,29.566,0.9263,0.9273,+-0.01,+-0.03,,
323.15,29.558,0.9344,0.9337,+-0.01,+-0.03,,
323.15,29.558,0.948,0.947,+-0.01,+-0.03,,
323.15,29.548,0.9528,0.9512,+-0.01,+-0.03,,
