"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,51.517,0.0173,0.0099,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,51.162,0.033,0.019,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,50.496,0.0617,0.0359,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,50.177,0.0774,0.0453,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,49.827,0.092,0.0541,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,48.497,0.1519,0.0915,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,47.581,0.1918,0.1175,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,45.806,0.2669,0.1689,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,41.835,0.4364,0.2993,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,41.074,0.4687,0.3269,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,39.082,0.5527,0.4035,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,37.432,0.6199,0.4705,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,35.817,0.6844,0.5405,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,34.92,0.7215,0.5836,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,33.947,0.761,0.6321,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,33.148,0.7926,0.6729,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,30.823,0.888,0.8092,+-0.01,+-0.007,+-0.00004,+-0.00004
