"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,303.74,0.0664,0.1261,,,,
313.15,309.63,0.085,0.1581,,,,
313.15,317.78,0.1126,0.2043,,,,
313.15,340.8,0.1883,0.3205,,,,
313.15,353.65,0.2303,0.3789,,,,
313.15,369.56,0.2837,0.4477,,,,
313.15,390.63,0.3478,0.5229,,,,
313.15,402.78,0.3864,0.5645,,,,
313.15,425.42,0.4577,0.6356,,,,
313.15,441.32,0.5082,0.6818,,,,
313.15,471.68,0.5983,0.756,,,,
313.15,507.72,0.7102,0.8363,,,,
313.15,522.38,0.758,0.8674,,,,
313.15,541.54,0.817,0.9032,,,,
313.15,557.87,0.8692,0.9328,,,,
313.15,571.82,0.9155,0.9576,,,,
313.15,584.1,0.948,0.9742,,,,
313.15,592.65,0.9748,0.9874,,,,
