"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
328.15,64.6,0.0005,0.0032,,,,
328.15,65.3,0.0026,0.018,,,,
328.15,68.4,0.0116,0.0684,,,,
328.15,69.7,0.016,0.089,,,,
328.15,71.5,0.0224,0.1128,,,,
328.15,73.3,0.03,0.135,,,,
328.15,75.1,0.0378,0.157,,,,
328.15,76.8,0.0468,0.182,,,,
328.15,77.2,0.049,0.1921,,,,
328.15,79.7,0.0658,0.2248,,,,
328.15,81.1,0.0762,0.248,,,,
328.15,83.6,0.0999,0.28,,,,
328.15,85.2,0.125,0.306,,,,
328.15,86.0,0.1392,0.313,,,,
328.15,86.7,0.1536,0.324,,,,
328.15,87.3,0.1708,0.332,,,,
328.15,88.1,0.1892,0.345,,,,
328.15,88.8,0.215,0.355,,,,
328.15,89.3,0.2492,0.366,,,,
328.15,89.6,0.269,0.374,,,,
328.15,89.7,0.2812,0.377,,,,
328.15,89.9,0.297,0.38,,,,
328.15,90.0,0.3188,0.3806,,,,
328.15,90.0,0.3294,0.3814,,,,
328.15,90.1,0.354,0.386,,,,
328.15,90.1,0.4176,0.3984,,,,
328.15,89.8,0.459,0.408,,,,
328.15,89.7,0.481,0.417,,,,
328.15,89.7,0.499,0.42,,,,
328.15,89.4,0.5252,0.425,,,,
328.15,89.0,0.5764,0.433,,,,
328.15,88.8,0.5946,0.437,,,,
328.15,88.1,0.6198,0.446,,,,
328.15,87.4,0.645,0.455,,,,
328.15,86.8,0.674,0.465,,,,
328.15,83.3,0.759,0.506,,,,
328.15,79.7,0.8111,0.546,,,,
328.15,77.1,0.844,0.5758,,,,
328.15,74.1,0.871,0.6108,,,,
328.15,70.8,0.896,0.6492,,,,
328.15,67.2,0.92,0.694,,,,
328.15,63.6,0.94,0.7408,,,,
328.15,59.7,0.959,0.808,,,,
328.15,56.5,0.973,0.856,,,,
328.15,51.2,0.993,0.957,,,,
