"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
351.3,101.3,0.0,0.0,+-0.01,+-0.1,,
351.22,101.3,0.0052,0.0159,+-0.01,+-0.1,,
350.98,101.3,0.0102,0.0301,+-0.01,+-0.1,,
349.96,101.3,0.0221,0.0745,+-0.01,+-0.1,,
348.05,101.3,0.058,0.171,+-0.01,+-0.1,,
347.54,101.3,0.0672,0.194,+-0.01,+-0.1,,
346.7,101.3,0.0838,0.2331,+-0.01,+-0.1,,
346.0,101.3,0.1057,0.2805,+-0.01,+-0.1,,
345.39,101.3,0.118,0.3052,+-0.01,+-0.1,,
344.73,101.3,0.1318,0.3313,+-0.01,+-0.1,,
342.87,101.3,0.1765,0.41,+-0.01,+-0.1,,
342.1,101.3,0.1962,0.4366,+-0.01,+-0.1,,
341.73,101.3,0.2071,0.4543,+-0.01,+-0.1,,
340.5,101.3,0.2386,0.4977,+-0.01,+-0.1,,
339.04,101.3,0.2854,0.5509,+-0.01,+-0.1,,
338.02,101.3,0.3235,0.5848,+-0.01,+-0.1,,
337.03,101.3,0.3607,0.6127,+-0.01,+-0.1,,
336.38,101.3,0.3934,0.645,+-0.01,+-0.1,,
335.76,101.3,0.4138,0.6549,+-0.01,+-0.1,,
335.32,101.3,0.4441,0.6757,+-0.01,+-0.1,,
334.63,101.3,0.4997,0.7111,+-0.01,+-0.1,,
334.15,101.3,0.5392,0.7291,+-0.01,+-0.1,,
333.64,101.3,0.5476,0.7357,+-0.01,+-0.1,,
333.5,101.3,0.5965,0.7468,+-0.01,+-0.1,,
333.45,101.3,0.616,0.7553,+-0.01,+-0.1,,
333.35,101.3,0.6304,0.7612,+-0.01,+-0.1,,
333.24,101.3,0.6448,0.7669,+-0.01,+-0.1,,
333.12,101.3,0.669,0.7774,+-0.01,+-0.1,,
332.69,101.3,0.7201,0.7933,+-0.01,+-0.1,,
332.47,101.3,0.7907,0.8262,+-0.01,+-0.1,,
332.41,101.3,0.8299,0.8359,+-0.01,+-0.1,,
332.43,101.3,0.8497,0.8469,+-0.01,+-0.1,,
332.46,101.3,0.8596,0.8524,+-0.01,+-0.1,,
332.61,101.3,0.8992,0.8793,+-0.01,+-0.1,,
332.72,101.3,0.911,0.8873,+-0.01,+-0.1,,
332.85,101.3,0.9244,0.8979,+-0.01,+-0.1,,
332.99,101.3,0.939,0.9102,+-0.01,+-0.1,,
333.06,101.3,0.9526,0.9256,+-0.01,+-0.1,,
333.33,101.3,0.9613,0.9358,+-0.01,+-0.1,,
334.03,101.3,0.9889,0.9793,+-0.01,+-0.1,,
334.28,101.3,1.0,1.0,+-0.01,+-0.1,,
