"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
404.2,101.3,0.0,0.0,0.1,0.1,0.001,0.001
396.2,101.3,0.034,0.32,0.1,0.1,0.001,0.001
384.2,101.3,0.093,0.593,0.1,0.1,0.001,0.001
380.6,101.3,0.113,0.647,0.1,0.1,0.001,0.001
372.9,101.3,0.184,0.768,0.1,0.1,0.001,0.001
369.4,101.3,0.232,0.816,0.1,0.1,0.001,0.001
361.8,101.3,0.304,0.862,0.1,0.1,0.001,0.001
357.3,101.3,0.372,0.89,0.1,0.1,0.001,0.001
354.4,101.3,0.471,0.916,0.1,0.1,0.001,0.001
352.4,101.3,0.574,0.935,0.1,0.1,0.001,0.001
351.2,101.3,0.65,0.946,0.1,0.1,0.001,0.001
349.4,101.3,0.764,0.959,0.1,0.1,0.001,0.001
348.4,101.3,0.857,0.971,0.1,0.1,0.001,0.001
347.2,101.3,0.922,0.981,0.1,0.1,0.001,0.001
346.5,101.3,0.962,0.989,0.1,0.1,0.001,0.001
345.8,101.3,1.0,1.0,0.1,0.1,0.001,0.001
