"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-150.0,20.0,0.00531,0.996,+-0.1,+-0.1,1%,1%
-150.0,40.0,0.00932,0.997,+-0.1,+-0.1,1%,1%
-150.0,60.0,0.0127,0.998,+-0.1,+-0.1,1%,1%
-150.0,80.0,0.0146,0.998,+-0.1,+-0.1,1%,1%
