"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-200.01,0.0005,0.0,0.0,+-0.02,0.1%,,
-200.01,25.2,0.1492,0.99996,+-0.02,0.1%,,
-200.01,49.9,0.3006,0.999971,+-0.02,0.1%,,
-200.01,99.9,0.8173,0.999983,+-0.02,0.1%,,
-200.01,115.0,1.0,1.0,+-0.02,0.1%,,
