"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,31.12,0.035,0.024,+-0.01,0.01,0.001,0.003
323.15,30.8,0.0857,0.048,+-0.01,0.01,0.001,0.003
323.15,30.29,0.1424,0.075,+-0.01,0.01,0.001,0.003
323.15,29.8,0.1964,0.09,+-0.01,0.01,0.001,0.003
323.15,29.0,0.2674,0.107,+-0.01,0.01,0.001,0.003
323.15,28.48,0.3161,0.116,+-0.01,0.01,0.001,0.003
323.15,27.54,0.3906,0.13,+-0.01,0.01,0.001,0.003
323.15,26.36,0.473,0.146,+-0.01,0.01,0.001,0.003
323.15,25.22,0.5257,0.164,+-0.01,0.01,0.001,0.003
323.15,23.17,0.6153,0.196,+-0.01,0.01,0.001,0.003
323.15,21.45,0.6775,0.225,+-0.01,0.01,0.001,0.003
323.15,18.13,0.769,0.296,+-0.01,0.01,0.001,0.003
323.15,13.89,0.8665,0.426,+-0.01,0.01,0.001,0.003
323.15,11.25,0.9183,0.551,+-0.01,0.01,0.001,0.003
323.15,9.4,0.9529,0.686,+-0.01,0.01,0.001,0.003
