"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.13,336.597,0.0,0.0,,,,
398.13,380.79,0.05,0.1508,,,,
398.13,422.06,0.1,0.2654,,,,
398.13,461.366,0.15,0.3573,,,,
398.13,499.505,0.2,0.434,,,,
398.13,536.643,0.25,0.4995,,,,
398.13,572.8,0.3,0.5561,,,,
398.13,607.995,0.35,0.6058,,,,
398.13,642.248,0.4,0.6499,,,,
398.13,675.632,0.45,0.6896,,,,
398.13,708.336,0.5,0.7258,,,,
398.13,740.561,0.55,0.7594,,,,
398.13,772.509,0.6,0.7908,,,,
398.13,804.322,0.65,0.8206,,,,
398.13,836.013,0.7,0.8488,,,,
398.13,867.578,0.75,0.8759,,,,
398.13,899.014,0.8,0.9018,,,,
398.13,930.318,0.85,0.927,,,,
398.13,961.583,0.9,0.9515,,,,
398.13,993.038,0.95,0.9758,,,,
398.13,1024.922,1.0,1.0,,,,
