"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-20.0,20.0,0.006,0.061,+-0.01,+-0.2,,
-20.0,30.0,0.03,0.302,+-0.01,+-0.3,,
-20.0,40.0,0.042,0.4,+-0.01,+-0.2,,
-20.0,50.0,0.062,0.5,+-0.01,+-0.2,,
-20.0,60.0,0.092,0.54,+-0.01,+-0.2,,
-20.0,70.0,0.125,0.56,+-0.01,+-0.2,,
-20.0,80.0,0.141,0.574,+-0.01,+-0.3,,
-20.0,90.0,0.17,0.601,+-0.01,+-0.3,,
-20.0,100.0,0.22,0.599,+-0.01,+-0.3,,
-20.0,110.0,0.255,0.601,+-0.01,+-0.4,,
-20.0,120.0,0.3,0.57,+-0.01,+-0.4,,
