"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,45.55,0.0,,,,,
313.15,44.25,0.0401,,,,,
313.15,41.93,0.0998,,,,,
313.15,39.55,0.1599,,,,,
313.15,37.06,0.2225,,,,,
313.15,34.69,0.2877,,,,,
313.15,32.2,0.3545,,,,,
313.15,29.79,0.4236,,,,,
313.15,26.95,0.5144,,,,,
313.15,24.72,0.59,,,,,
313.15,22.25,0.6764,,,,,
313.15,20.55,0.7412,,,,,
313.15,18.45,0.8264,,,,,
313.15,16.43,0.9122,,,,,
313.15,14.5,1.0,,,,,
