"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
328.15,20.0,0.826,0.0071,+-0.04,+-0.1%,,
328.15,40.0,0.668,0.006,+-0.04,+-0.1%,,
328.15,55.0,0.538,0.0063,+-0.04,+-0.1%,,
328.15,65.0,0.449,0.0062,+-0.04,+-0.1%,,
328.15,80.0,0.2907,0.0101,+-0.04,+-0.1%,,
328.15,95.0,0.1185,0.026,+-0.04,+-0.1%,,
