"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25,0.168,0.0,,,,+-0.3%,
25,10.0,0.037,,,,+-0.3%,
25,20.0,0.0871,,,,+-0.3%,
25,30.0,0.1665,,,,+-0.3%,
25,40.0,0.321,,,,+-0.3%,
25,40.74,0.3528,,,,+-0.3%,
