"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,54.63,0.152,0.833,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,62.41,0.21,0.859,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,64.36,0.235,0.866,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,70.98,0.309,0.883,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,77.59,0.4,0.895,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,82.39,0.5,0.903,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,85.59,0.599,0.911,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,87.73,0.7,0.917,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,89.37,0.81,0.923,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,91.19,0.95,0.945,+- 0.01,+- 0.007,+- 0.002,+- 0.002
338.15,90.1,1.0,1.0,+- 0.01,+- 0.007,+- 0.002,+- 0.002
