"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
318.15,20.0,0.781,8e-05,,,,
318.15,35.0,0.6057,5e-05,,,,
318.15,50.0,0.4405,0.00028,,,,
318.15,65.0,0.3032,0.00685,,,,
318.15,80.0,0.2262,0.02805,,,,
318.15,90.0,0.1529,0.0736,,,,
