"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
278.25,3.004,0.1985,,0.02,0.005,0.001,0.001
283.11,3.359,0.1985,,0.02,0.005,0.001,0.001
293.11,4.184,0.1985,,0.02,0.005,0.001,0.001
303.01,5.074,0.1985,,0.02,0.005,0.001,0.001
313.38,6.109,0.1985,,0.02,0.005,0.001,0.001
323.29,7.179,0.1985,,0.02,0.005,0.001,0.001
333.13,8.279,0.1985,,0.02,0.005,0.001,0.001
343.02,9.389,0.1985,,0.02,0.005,0.001,0.001
353.35,10.529,0.1985,,0.02,0.005,0.001,0.001
363.79,11.584,0.1985,,0.02,0.005,0.001,0.001
373.75,12.469,0.1985,,0.02,0.005,0.001,0.001
383.72,13.174,0.1985,,0.02,0.005,0.001,0.001
391.71,13.579,0.1985,,0.02,0.005,0.001,0.001
398.73,13.819,0.1985,,0.02,0.005,0.001,0.001
403.72,13.915,0.1985,,0.02,0.005,0.001,0.001
408.68,13.965,0.1985,,0.02,0.005,0.001,0.001
413.63,13.97,0.1985,,0.02,0.005,0.001,0.001
418.67,13.94,0.1985,,0.05,0.01,0.001,0.001
423.64,13.88,0.1985,,0.05,0.01,0.001,0.001
