"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,28.49,0.0,,+-0.01,+-0.007,,
313.15,22.74,0.2283,,+-0.01,+-0.007,,
313.15,21.95,0.2689,,+-0.01,+-0.007,,
313.15,20.95,0.3062,,+-0.01,+-0.007,,
313.15,19.89,0.3542,,+-0.01,+-0.007,,
313.15,18.11,0.4189,,+-0.01,+-0.007,,
313.15,16.94,0.459,,+-0.01,+-0.007,,
313.15,15.69,0.5081,,+-0.01,+-0.007,,
313.15,14.16,0.564,,+-0.01,+-0.007,,
313.15,12.36,0.6369,,+-0.01,+-0.007,,
313.15,10.03,0.7276,,+-0.01,+-0.007,,
313.15,7.1,0.837,,+-0.01,+-0.007,,
313.15,2.67,1.0,,+-0.01,+-0.007,,
