"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,24.62,0.0,0.0,0.02,0.02,0.005,0.005
313.15,25.15,0.0043,0.0242,0.02,0.02,0.005,0.005
313.15,28.928,0.0858,0.2033,0.02,0.02,0.005,0.005
313.15,30.745,0.1642,0.2976,0.02,0.02,0.005,0.005
313.15,31.83,0.2572,0.3666,0.02,0.02,0.005,0.005
313.15,32.434,0.3414,0.4158,0.02,0.02,0.005,0.005
313.15,32.738,0.4375,0.4645,0.02,0.02,0.005,0.005
313.15,32.828,0.4875,0.4883,0.02,0.02,0.005,0.005
313.15,32.78,0.5177,0.5039,0.02,0.02,0.005,0.005
313.15,32.63,0.5896,0.5411,0.02,0.02,0.005,0.005
313.15,32.208,0.6837,0.5941,0.02,0.02,0.005,0.005
313.15,31.395,0.7715,0.6563,0.02,0.02,0.005,0.005
313.15,30.183,0.8526,0.7346,0.02,0.02,0.005,0.005
313.15,28.45,0.9142,0.8145,0.02,0.02,0.005,0.005
313.15,26.765,0.9641,0.9109,0.02,0.02,0.005,0.005
313.15,25.375,0.9958,0.9871,0.02,0.02,0.005,0.005
313.15,25.05,1.0,1.0,0.02,0.02,0.005,0.005
