"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
368.45,26.66,0.0,0.0,+-0.1,+-0.01,,
368.35,26.66,0.083,0.085,+-0.1,+-0.01,,
368.3,26.66,0.155,0.158,+-0.1,+-0.01,,
368.2,26.66,0.243,0.249,+-0.1,+-0.01,,
368.15,26.66,0.33,0.336,+-0.1,+-0.01,,
368.05,26.66,0.409,0.417,+-0.1,+-0.01,,
368.0,26.66,0.49,0.497,+-0.1,+-0.01,,
367.9,26.66,0.571,0.579,+-0.1,+-0.01,,
367.85,26.66,0.653,0.661,+-0.1,+-0.01,,
367.75,26.66,0.738,0.743,+-0.1,+-0.01,,
367.7,26.66,0.817,0.822,+-0.1,+-0.01,,
367.65,26.66,0.895,0.899,+-0.1,+-0.01,,
367.6,26.66,0.948,0.948,+-0.1,+-0.01,,
367.55,26.66,1.0,1.0,+-0.1,+-0.01,,
