"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.15,47.377,0.0,0.0,,,,
353.15,49.64,0.0061,0.0507,,,,
353.15,51.7,0.0121,0.0915,,,,
353.15,54.19,0.0239,0.1415,,,,
353.15,56.18,0.0405,0.1843,,,,
353.15,57.68,0.0591,0.2112,,,,
353.15,58.88,0.0851,0.2377,,,,
353.15,60.0,0.1272,0.2645,,,,
353.15,61.09,0.1644,0.2931,,,,
353.15,63.62,0.2383,0.3496,,,,
353.15,65.34,0.292,0.4093,,,,
353.15,67.47,0.3581,0.4763,,,,
353.15,70.34,0.4398,0.5572,,,,
353.15,73.4,0.5469,0.6583,,,,
353.15,76.96,0.6785,0.7592,,,,
353.15,79.85,0.8146,0.8634,,,,
353.15,81.23,0.8975,0.9135,,,,
353.15,81.784,1.0,1.0,,,,
