"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,9.34,0.0,,+- 0.005,+- 0.02%,,
318.15,12.67,0.0307,,+- 0.005,+- 0.02%,,
318.15,16.95,0.0787,,+- 0.005,+- 0.02%,,
318.15,21.17,0.1401,,+- 0.005,+- 0.02%,,
318.15,24.98,0.2185,,+- 0.005,+- 0.02%,,
318.15,26.57,0.2622,,+- 0.005,+- 0.02%,,
318.15,29.0,0.354,,+- 0.005,+- 0.02%,,
318.15,30.86,0.4589,,+- 0.005,+- 0.02%,,
318.15,31.83,0.5532,,+- 0.005,+- 0.02%,,
318.15,33.71,0.6609,,+- 0.005,+- 0.02%,,
318.15,33.29,0.7669,,+- 0.005,+- 0.02%,,
318.15,33.45,0.8101,,+- 0.005,+- 0.02%,,
318.15,33.56,0.8877,,+- 0.005,+- 0.02%,,
318.15,33.31,0.941,,+- 0.005,+- 0.02%,,
318.15,31.53,1.0,,+- 0.005,+- 0.02%,,
