"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
379.06,101.3,0.069,0.181,+-0.02,+-0.1,+-0.008,+-0.008
378.94,101.3,0.069,0.183,+-0.02,+-0.1,+-0.008,+-0.008
378.1,101.3,0.084,0.224,+-0.02,+-0.1,+-0.008,+-0.008
377.13,101.3,0.094,0.247,+-0.02,+-0.1,+-0.008,+-0.008
376.1,101.3,0.11,0.284,+-0.02,+-0.1,+-0.008,+-0.008
374.7,101.3,0.129,0.324,+-0.02,+-0.1,+-0.008,+-0.008
368.27,101.3,0.237,0.516,+-0.02,+-0.1,+-0.008,+-0.008
367.03,101.3,0.26,0.549,+-0.02,+-0.1,+-0.008,+-0.008
365.1,101.3,0.297,0.6,+-0.02,+-0.1,+-0.008,+-0.008
360.94,101.3,0.382,0.697,+-0.02,+-0.1,+-0.008,+-0.008
359.25,101.3,0.421,0.734,+-0.02,+-0.1,+-0.008,+-0.008
358.5,101.3,0.447,0.757,+-0.02,+-0.1,+-0.008,+-0.008
356.6,101.3,0.486,0.788,+-0.02,+-0.1,+-0.008,+-0.008
355.17,101.3,0.522,0.814,+-0.02,+-0.1,+-0.008,+-0.008
348.32,101.3,0.718,0.919,+-0.02,+-0.1,+-0.008,+-0.008
343.42,101.3,0.87,0.97,+-0.02,+-0.1,+-0.008,+-0.008
342.84,101.3,0.884,0.974,+-0.02,+-0.1,+-0.008,+-0.008
339.15,101.3,1.0,1.0,+-0.02,+-0.1,+-0.008,+-0.008
