"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
406.85,10,0.0,0.0,0.1,+-0.13%,0.008,0.008
399.5,10,0.012,0.3,0.1,+-0.13%,0.008,0.008
395.9,10,0.03,0.421,0.1,+-0.13%,0.008,0.008
392.2,10,0.049,0.501,0.1,+-0.13%,0.008,0.008
390.6,10,0.051,0.553,0.1,+-0.13%,0.008,0.008
386.8,10,0.067,0.633,0.1,+-0.13%,0.008,0.008
381.7,10,0.097,0.72,0.1,+-0.13%,0.008,0.008
376.55,10,0.134,0.782,0.1,+-0.13%,0.008,0.008
372.1,10,0.174,0.818,0.1,+-0.13%,0.008,0.008
370.0,10,0.209,0.844,0.1,+-0.13%,0.008,0.008
368.05,10,0.245,0.863,0.1,+-0.13%,0.008,0.008
366.35,10,0.287,0.879,0.1,+-0.13%,0.008,0.008
364.75,10,0.325,0.891,0.1,+-0.13%,0.008,0.008
363.45,10,0.368,0.902,0.1,+-0.13%,0.008,0.008
362.7,10,0.401,0.914,0.1,+-0.13%,0.008,0.008
362.3,10,0.415,0.916,0.1,+-0.13%,0.008,0.008
361.8,10,0.451,0.919,0.1,+-0.13%,0.008,0.008
361.45,10,0.476,0.921,0.1,+-0.13%,0.008,0.008
360.4,10,0.532,0.926,0.1,+-0.13%,0.008,0.008
359.6,10,0.59,0.933,0.1,+-0.13%,0.008,0.008
359.1,10,0.636,0.938,0.1,+-0.13%,0.008,0.008
358.6,10,0.678,0.941,0.1,+-0.13%,0.008,0.008
358.1,10,0.723,0.951,0.1,+-0.13%,0.008,0.008
357.65,10,0.769,0.958,0.1,+-0.13%,0.008,0.008
357.1,10,0.82,0.96,0.1,+-0.13%,0.008,0.008
356.3,10,0.887,0.97,0.1,+-0.13%,0.008,0.008
354.05,10,1.0,1.0,0.1,+-0.13%,0.008,0.008
