"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
342.824,760.8,0.05037,,,,,
342.824,749.28,0.08818,,,,,
342.824,720.74,0.19569,,,,,
342.824,671.63,0.35657,,,,,
342.824,615.03,0.50214,,,,,
342.824,536.07,0.63478,,,,,
342.824,459.4,0.72427,,,,,
342.824,360.72,0.8112,,,,,
342.824,201.22,0.91356,,,,,
