"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
579.71,9.415,0.0,0.0,0.1,,+-0.005,+-0.005
578.36,9.895,0.0166,,0.1,,+-0.005,+-0.005
577.91,9.826,0.017,0.0379,0.1,,+-0.005,+-0.005
577.94,9.831,0.0186,0.0414,0.1,,+-0.005,+-0.005
577.86,9.822,0.0204,0.0385,0.1,,+-0.005,+-0.005
577.8,10.947,0.0467,0.1076,0.1,,+-0.005,+-0.005
577.8,10.914,0.0475,0.1025,0.1,,+-0.005,+-0.005
578.32,11.994,0.0768,0.1625,0.1,,+-0.005,+-0.005
578.48,12.04,0.0814,0.178,0.1,,+-0.005,+-0.005
578.37,13.343,0.1147,0.2194,0.1,,+-0.005,+-0.005
578.54,13.37,0.1199,0.2476,0.1,,+-0.005,+-0.005
578.92,15.005,0.1668,0.3336,0.1,,+-0.005,+-0.005
578.14,15.698,0.1861,0.3213,0.1,,+-0.005,+-0.005
578.71,15.833,0.192,0.3373,0.1,,+-0.005,+-0.005
578.53,16.017,0.1951,,0.1,,+-0.005,+-0.005
580.14,17.745,0.2339,0.4044,0.1,,+-0.005,+-0.005
580.64,19.48,0.2842,0.4072,0.1,,+-0.005,+-0.005
581.81,19.769,0.2893,0.4311,0.1,,+-0.005,+-0.005
581.55,20.842,,0.4301,0.1,,+-0.005,+-0.005
581.65,21.637,0.3238,0.4096,0.1,,+-0.005,+-0.005
582.58,21.515,0.3337,0.4319,0.1,,+-0.005,+-0.005
582.71,21.636,0.3518,0.4232,0.1,,+-0.005,+-0.005
583.8,22.101,0.3691,0.3947,0.1,,+-0.005,+-0.005
582.85,21.854,0.3698,0.4082,0.1,,+-0.005,+-0.005
