"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,11.027,0.0158,0.181,,,,
338.15,16.789,0.0667,0.4845,,,,
338.15,23.479,0.1301,0.6507,,,,
338.15,29.544,0.1933,0.7392,,,,
338.15,32.472,0.2255,0.7717,,,,
338.15,35.272,0.2578,0.7971,,,,
338.15,38.542,0.2973,0.8225,,,,
338.15,41.829,0.3386,0.8441,,,,
338.15,42.81,0.3606,0.8498,,,,
338.15,45.452,0.3844,0.8642,,,,
338.15,48.532,0.4257,0.8797,,,,
338.15,50.211,0.4471,0.8874,,,,
338.15,52.552,0.48,0.897,,,,
338.15,54.218,0.5019,0.9038,,,,
338.15,55.13,0.5161,0.9071,,,,
338.15,57.278,0.545,0.9151,,,,
338.15,58.681,0.5659,0.9197,,,,
338.15,62.758,0.6231,0.9332,,,,
338.15,65.708,0.6659,0.9421,,,,
338.15,69.22,0.7166,0.9518,,,,
338.15,72.367,0.7621,0.9601,,,,
338.15,75.21,0.8028,0.9672,,,,
338.15,80.319,0.8734,0.9791,,,,
338.15,82.74,0.9067,0.9846,,,,
338.15,86.598,0.9578,0.9931,,,,
