"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
269.7,19.83,0.099,0.9573,,,,
269.7,29.87,0.1462,0.9681,,,,
269.7,40.5,0.1934,0.9729,,,,
269.7,50.2,0.2321,0.9759,,,,
