"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
410.9,30.14,0.0,0.0,+-0.05,,,
410.8,31.94,0.0113,0.0335,+-0.05,,,
410.9,34.51,0.0291,0.0739,+-0.05,,,
410.9,38.75,0.0575,0.1309,+-0.05,,,
411.0,41.7,0.0774,0.1616,+-0.05,,,
410.7,44.85,0.1009,0.1855,+-0.05,,,
410.9,48.8,0.1333,0.2042,+-0.05,,,
410.8,50.66,0.1529,0.204,+-0.05,,,
410.7,51.61,0.1739,0.2101,+-0.05,,,
