"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.55,101.3,0.0346,0.129,+-0.01,+-0.1,,
366.47,101.3,0.0772,0.2518,+-0.01,+-0.1,,
361.3,101.3,0.1742,0.4409,+-0.01,+-0.1,,
357.45,101.3,0.2876,0.5575,+-0.01,+-0.1,,
354.95,101.3,0.3846,0.637,+-0.01,+-0.1,,
353.97,101.3,0.4479,0.6715,+-0.01,+-0.1,,
352.68,101.3,0.5368,0.7122,+-0.01,+-0.1,,
351.57,101.3,0.6272,0.7579,+-0.01,+-0.1,,
350.46,101.3,0.775,0.8214,+-0.01,+-0.1,,
350.31,101.3,0.8883,0.8945,+-0.01,+-0.1,,
350.55,101.3,0.9391,0.9358,+-0.01,+-0.1,,
