"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
50,25.0,0.0146,0.176,,,,
50,50.0,0.0804,0.49,,,,
50,74.2,0.145,0.573,,,,
50,100.0,0.227,0.596,,,,
50,100.5,0.231,0.596,,,,
50,121.0,0.307,0.574,,,,
50,128.6,0.359,0.544,,,,
50,132.0,0.396,0.512,,,,
