"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.1,40.0,0.0471,0.0949,0.01,0.1,0.0001,0.0001
332.57,40.0,0.0767,0.1407,0.01,0.1,0.0001,0.0001
331.93,40.0,0.1187,0.1962,0.01,0.1,0.0001,0.0001
331.08,40.0,0.1859,0.2703,0.01,0.1,0.0001,0.0001
330.49,40.0,0.2514,0.3247,0.01,0.1,0.0001,0.0001
330.21,40.0,0.3463,0.3851,0.01,0.1,0.0001,0.0001
330.1,40.0,0.4186,0.4194,0.01,0.1,0.0001,0.0001
330.3,40.0,0.5217,0.4626,0.01,0.1,0.0001,0.0001
330.7,40.0,0.6451,0.511,0.01,0.1,0.0001,0.0001
331.25,40.0,0.7254,0.5474,0.01,0.1,0.0001,0.0001
332.2,40.0,0.8044,0.5892,0.01,0.1,0.0001,0.0001
333.74,40.0,0.8765,0.6547,0.01,0.1,0.0001,0.0001
335.71,40.0,0.9225,0.7345,0.01,0.1,0.0001,0.0001
337.26,40.0,0.9502,0.7971,0.01,0.1,0.0001,0.0001
340.05,40.0,0.9806,0.9057,0.01,0.1,0.0001,0.0001
