"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,26.01,0.0025,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,33.18,0.022,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,65.77,0.1365,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,70.66,0.1575,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,74.7,0.1745,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,101.95,0.332,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,103.62,0.3425,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,110.22,0.3955,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,117.54,0.468,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,123.44,0.5395,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,130.12,0.644,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,134.34,0.722,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,134.95,0.737,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,140.48,0.838,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,142.49,0.873,,+-0.05,0.05,+-0.0005,+-0.0005
348.15,148.64,0.9985,,+-0.05,0.05,+-0.0005,+-0.0005
