"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,30.55,0.0,0.0,+-0.02,+-0.007,,
308.15,31.897,0.0343,0.0738,+-0.02,+-0.007,,
308.15,34.181,0.096,0.19,+-0.02,+-0.007,,
308.15,35.998,0.1437,0.2701,+-0.02,+-0.007,,
308.15,39.146,0.2286,0.3922,+-0.02,+-0.007,,
308.15,40.511,0.2681,0.4421,+-0.02,+-0.007,,
308.15,42.994,0.339,0.5237,+-0.02,+-0.007,,
308.15,44.951,0.394,0.58,+-0.02,+-0.007,,
308.15,45.266,0.4043,0.5888,+-0.02,+-0.007,,
308.15,47.071,0.4553,0.638,+-0.02,+-0.007,,
308.15,47.272,0.461,0.643,+-0.02,+-0.007,,
308.15,49.177,0.5154,0.6905,+-0.02,+-0.007,,
308.15,51.18,0.5746,0.7376,+-0.02,+-0.007,,
308.15,53.75,0.6501,0.7934,+-0.02,+-0.007,,
308.15,56.605,0.734,0.8493,+-0.02,+-0.007,,
308.15,58.278,0.7843,0.8809,+-0.02,+-0.007,,
308.15,60.39,0.8472,0.9178,+-0.02,+-0.007,,
308.15,62.211,0.9021,0.9482,+-0.02,+-0.007,,
308.15,64.296,0.9653,0.982,+-0.02,+-0.007,,
308.15,65.403,1.0,1.0,+-0.02,+-0.007,,
