"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,12.058,0.0,,+-0.1,0.015,0.0003,
298.15,11.4,0.0592,,+-0.1,0.015,0.0003,
298.15,10.246,0.1768,,+-0.1,0.015,0.0003,
298.15,9.326,0.2859,,+-0.1,0.015,0.0003,
298.15,9.229,0.2959,,+-0.1,0.015,0.0003,
298.15,8.326,0.414,,+-0.1,0.015,0.0003,
298.15,7.586,0.4945,,+-0.1,0.015,0.0003,
298.15,6.569,0.6083,,+-0.1,0.015,0.0003,
298.15,6.503,0.6132,,+-0.1,0.015,0.0003,
298.15,4.553,0.7668,,+-0.1,0.015,0.0003,
298.15,2.693,0.8929,,+-0.1,0.015,0.0003,
298.15,1.664,0.9375,,+-0.1,0.015,0.0003,
298.15,0.113,1.0,,+-0.1,0.015,0.0003,
