"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.65,7.9992,0.0644,0.0508,0.01,,+-0.0003,
308.65,7.8925,0.1426,0.109,0.01,,+-0.0003,
308.65,7.7326,0.211,0.1581,0.01,,+-0.0003,
308.65,7.5659,0.2895,0.2134,0.01,,+-0.0003,
308.65,7.4659,0.336,0.2462,0.01,,+-0.0003,
308.65,7.3606,0.3478,0.2546,0.01,,+-0.0003,
308.65,7.2326,0.3715,0.2715,0.01,,+-0.0003,
308.65,7.2819,0.394,0.2877,0.01,,+-0.0003,
308.65,7.1473,0.4143,0.3024,0.01,,+-0.0003,
308.65,7.1646,0.435,0.3176,0.01,,+-0.0003,
308.65,6.866,0.4694,0.3434,0.01,,+-0.0003,
308.65,7.0006,0.4774,0.3495,0.01,,+-0.0003,
308.65,6.8553,0.5229,0.3849,0.01,,+-0.0003,
308.65,6.6673,0.5394,0.3981,0.01,,+-0.0003,
308.65,6.3594,0.6249,0.4712,0.01,,+-0.0003,
308.65,6.3287,0.6889,0.5321,0.01,,+-0.0003,
308.65,5.8594,0.7631,0.6122,0.01,,+-0.0003,
308.65,5.6928,0.8134,0.6743,0.01,,+-0.0003,
308.65,5.4155,0.8754,0.7625,0.01,,+-0.0003,
308.65,5.1608,0.9245,0.8444,0.01,,+-0.0003,
308.65,5.0662,0.9663,0.9252,0.01,,+-0.0003,
