"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
140.0,1.608,0.0,0.0,+-0.1,+-0.2%,0.001,0.001
140.0,1.758,0.014,0.071,+-0.1,+-0.2%,0.001,0.001
140.0,2.351,0.071,0.277,+-0.1,+-0.2%,0.001,0.001
140.0,3.489,0.174,0.46,+-0.1,+-0.2%,0.001,0.001
140.0,5.061,0.327,0.612,+-0.1,+-0.2%,0.001,0.001
140.0,6.143,0.441,0.65,+-0.1,+-0.2%,0.001,0.001
140.0,6.681,0.52,0.661,+-0.1,+-0.2%,0.001,0.001
140.0,7.157,0.583,0.66,+-0.1,+-0.2%,0.001,0.001
140.0,7.315,0.63,0.63,+-0.1,+-0.2%,0.001,0.001
