"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.23,149.19,0.03815,,,,,
298.23,146.3,0.09888,,,,,
298.23,141.21,0.18973,,,,,
298.23,127.53,0.3537,,,,,
298.23,115.13,0.46344,,,,,
298.23,100.03,0.56668,,,,,
298.23,85.54,0.64955,,,,,
298.23,63.62,0.75929,,,,,
298.23,36.61,0.8709,,,,,
