"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
353.1,14.51,0.2953,0.9665,+-0.1,,,
353.1,20.34,0.464,0.9752,+-0.1,,,
353.1,23.79,0.568,0.9792,+-0.1,,,
353.1,26.11,0.6481,0.9807,+-0.1,,,
353.1,28.37,0.7318,0.9827,+-0.1,,,
353.1,31.04,0.8369,0.9854,+-0.1,,,
353.1,32.58,0.8926,0.9872,+-0.1,,,
353.1,33.62,0.9259,0.9893,+-0.1,,,
353.1,34.59,0.954,0.992,+-0.1,,,
353.1,35.81,0.9755,0.9961,+-0.1,,,
353.1,36.23,0.988,0.9978,+-0.1,,,
353.1,37.1,1.0,1.0,+-0.1,,,
