"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,0.022,0.0,0.0,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,53.22,0.352,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,56.84,0.396,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,62.0,0.452,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,66.44,0.51,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,70.61,0.568,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,72.86,0.61,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,76.46,0.656,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,79.72,0.713,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,82.24,0.765,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,86.93,0.83,0.9999,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,90.97,0.892,0.9999,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,98.035,1.0,1.0,+-0.01,+-0.03,+-0.0005,+-0.0005
