"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
45,81.0,0.0382,0.1238,+-0.03,+-0.05,,
45,88.4,0.0771,0.2278,+-0.03,+-0.05,,
45,98.6,0.1317,0.3483,+-0.03,+-0.05,,
45,112.8,0.2081,0.4799,+-0.03,+-0.05,,
45,122.0,0.2587,0.5498,+-0.03,+-0.05,,
45,136.8,0.3396,0.6421,+-0.03,+-0.05,,
45,147.5,0.3982,0.6971,+-0.03,+-0.05,,
45,157.1,0.4502,0.7395,+-0.03,+-0.05,,
45,165.8,0.4973,0.7739,+-0.03,+-0.05,,
45,178.9,0.5715,0.8198,+-0.03,+-0.05,,
45,188.6,0.6254,0.8497,+-0.03,+-0.05,,
45,196.8,0.6689,0.8728,+-0.03,+-0.05,,
45,208.0,0.7321,0.9022,+-0.03,+-0.05,,
45,218.2,0.7869,0.9256,+-0.03,+-0.05,,
45,232.3,0.8679,0.9563,+-0.03,+-0.05,,
