"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
161,203,0.19,0.358,0.5,1,0.002,0.002
141,202,0.454,0.647,0.5,1,0.002,0.002
126,188,0.579,0.765,0.5,1,0.002,0.002
120,201,0.741,,0.5,1,0.002,0.002
120,200,0.752,,0.5,1,0.002,0.002
119,201,0.757,0.877,0.5,1,0.002,0.002
