"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
453.15,20.0,0.99069,0.0847,+-0.03,+-0.1%,,
453.15,30.0,0.9852,0.0619,+-0.03,+-0.1%,,
453.15,40.0,0.98,0.0502,+-0.03,+-0.1%,,
453.15,50.0,0.9745,0.0417,+-0.03,+-0.1%,,
453.15,60.0,0.9695,0.0379,+-0.03,+-0.1%,,
453.15,75.0,0.9611,0.0342,+-0.03,+-0.1%,,
453.15,90.0,0.9537,0.0307,+-0.03,+-0.1%,,
453.15,100.0,0.9485,0.0289,+-0.03,+-0.1%,,
