"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-10.21,0.01505,0.2297,,,,,
-3.96,0.02292,0.2297,,,,,
0.84,0.03125,0.2297,,,,,
5.07,0.04067,0.2297,,,,,
8.2,0.0499,0.2297,,,,,
