"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,387.3,0.0956,0.122,0.02,+-1,0.0005,0.0005
373.15,396.2,0.191,0.222,0.02,+-1,0.0005,0.0005
373.15,402.9,0.295,0.317,0.02,+-1,0.0005,0.0005
373.15,405.0,0.405,0.412,0.02,+-1,0.0005,0.0005
373.15,404.8,0.462,0.459,0.02,+-1,0.0005,0.0005
373.15,404.5,0.485,0.479,0.02,+-1,0.0005,0.0005
373.15,403.2,0.54,0.526,0.02,+-1,0.0005,0.0005
373.15,401.8,0.581,0.56,0.02,+-1,0.0005,0.0005
373.15,396.0,0.683,0.65,0.02,+-1,0.0005,0.0005
373.15,387.9,0.787,0.751,0.02,+-1,0.0005,0.0005
373.15,377.3,0.896,0.87,0.02,+-1,0.0005,0.0005
