"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
429.8,80,0.0,0.0,,,,
428.8,80,0.06,0.082,,,,
428.5,80,0.082,0.113,,,,
428.0,80,0.12,0.16,,,,
427.6,80,0.151,0.1954,,,,
427.1,80,0.175,0.228,,,,
426.8,80,0.205,0.264,,,,
426.4,80,0.247,0.315,,,,
425.8,80,0.3,0.3668,,,,
425.1,80,0.36,0.438,,,,
424.4,80,0.424,0.503,,,,
423.7,80,0.496,0.577,,,,
422.8,80,0.588,0.65,,,,
422.1,80,0.669,0.728,,,,
421.6,80,0.7295,0.7818,,,,
421.2,80,0.781,0.8252,,,,
420.6,80,0.87,0.896,,,,
420.4,80,0.91,0.929,,,,
419.7,80,1.0,1.0,,,,
