"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
330.0,68.9,0.0,0.0,0.01,0.01,,
330.0,73.21,0.0247,0.0824,0.01,0.01,,
330.0,79.17,0.0619,0.1761,0.01,0.01,,
330.0,84.41,0.0975,0.2484,0.01,0.01,,
330.0,92.51,0.1858,0.348,0.01,0.01,,
330.0,99.92,0.3681,0.4631,0.01,0.01,,
330.0,101.54,0.5187,0.5248,0.01,0.01,,
330.0,101.62,0.5307,0.5295,0.01,0.01,,
330.0,101.14,0.6314,0.5691,0.01,0.01,,
330.0,99.5,0.731,0.6158,0.01,0.01,,
330.0,98.36,0.768,0.6428,0.01,0.01,,
330.0,94.1,0.8481,0.7122,0.01,0.01,,
330.0,91.51,0.8805,0.7472,0.01,0.01,,
330.0,88.11,0.9139,0.792,0.01,0.01,,
330.0,83.6,0.9494,0.8531,0.01,0.01,,
330.0,79.79,0.9729,0.9085,0.01,0.01,,
330.0,77.8,0.9835,0.9409,0.01,0.01,,
330.0,75.7,0.9939,0.9742,0.01,0.01,,
330.0,74.24,1.0,1.0,0.01,0.01,,
