"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,7.226,0.0315,,+-0.02,+-0.1%,,
303.15,8.949,0.0603,,+-0.02,+-0.1%,,
303.15,11.046,0.0997,,+-0.02,+-0.1%,,
303.15,13.332,0.1492,,+-0.02,+-0.1%,,
303.15,15.375,0.1989,,+-0.02,+-0.1%,,
303.15,17.196,0.2481,,+-0.02,+-0.1%,,
303.15,18.893,0.298,,+-0.02,+-0.1%,,
303.15,20.478,0.348,,+-0.02,+-0.1%,,
303.15,21.901,0.3978,,+-0.02,+-0.1%,,
303.15,23.385,0.4478,,+-0.02,+-0.1%,,
303.15,24.538,0.4899,,+-0.02,+-0.1%,,
303.15,26.078,0.548,,+-0.02,+-0.1%,,
303.15,27.384,0.5981,,+-0.02,+-0.1%,,
303.15,27.526,0.5976,,+-0.02,+-0.1%,,
303.15,28.767,0.6477,,+-0.02,+-0.1%,,
303.15,30.038,0.6944,,+-0.02,+-0.1%,,
303.15,31.321,0.7479,,+-0.02,+-0.1%,,
303.15,32.613,0.7981,,+-0.02,+-0.1%,,
303.15,33.808,0.8485,,+-0.02,+-0.1%,,
303.15,35.145,0.8989,,+-0.02,+-0.1%,,
303.15,36.24,0.9393,,+-0.02,+-0.1%,,
303.15,37.073,0.9692,,+-0.02,+-0.1%,,
