"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
85.0,150.8,,0.052,0.2,0.3,0.0025,0.0025
85.0,151.6,,0.08,0.2,0.3,0.0025,0.0025
85.0,151.0,,0.114,0.2,0.3,0.0025,0.0025
85.0,152.4,,0.117,0.2,0.3,0.0025,0.0025
85.0,152.4,0.156,,0.2,0.3,0.0025,0.0025
85.0,149.4,0.16,,0.2,0.3,0.0025,0.0025
85.0,148.1,0.211,,0.2,0.3,0.0025,0.0025
85.0,139.6,0.261,,0.2,0.3,0.0025,0.0025
85.0,118.2,0.441,,0.2,0.3,0.0025,0.0025
85.0,68.1,0.691,,0.2,0.3,0.0025,0.0025
85.0,44.1,0.816,,0.2,0.3,0.0025,0.0025
