"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
349.33,101.3,0.04,0.0564,+-0.01,+-0.1,,
349.03,101.3,0.0866,0.1064,+-0.01,+-0.1,,
348.95,101.3,0.2023,0.1884,+-0.01,+-0.1,,
349.15,101.3,0.278,0.2256,+-0.01,+-0.1,,
349.57,101.3,0.3755,0.264,+-0.01,+-0.1,,
350.43,101.3,0.4896,0.3008,+-0.01,+-0.1,,
351.55,101.3,0.6263,0.3457,+-0.01,+-0.1,,
353.0,101.3,0.7059,0.3827,+-0.01,+-0.1,,
355.65,101.3,0.8097,0.4524,+-0.01,+-0.1,,
359.25,101.3,0.8729,0.5373,+-0.01,+-0.1,,
363.26,101.3,0.9258,0.6407,+-0.01,+-0.1,,
366.69,101.3,0.9585,0.7568,+-0.01,+-0.1,,
369.27,101.3,0.9765,0.8553,+-0.01,+-0.1,,
