"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,338,0.0,0.0,+-0.01,+-0.015,0.002,0.003
323.15,395,0.0141,0.1523,+-0.01,+-0.015,0.002,0.003
323.15,468,0.0335,0.299,+-0.01,+-0.015,0.002,0.003
323.15,536,0.0517,0.4008,+-0.01,+-0.015,0.002,0.003
323.15,788,0.1152,0.6222,+-0.01,+-0.015,0.002,0.003
323.15,953,0.1575,0.7003,+-0.01,+-0.015,0.002,0.003
323.15,1557,0.3082,0.8512,+-0.01,+-0.015,0.002,0.003
323.15,1784,0.3613,0.8807,+-0.01,+-0.015,0.002,0.003
323.15,2067,0.427,0.9087,+-0.01,+-0.015,0.002,0.003
323.15,2288,0.4821,0.9258,+-0.01,+-0.015,0.002,0.003
323.15,2532,0.5367,0.9412,+-0.01,+-0.015,0.002,0.003
323.15,2728,0.5861,0.9515,+-0.01,+-0.015,0.002,0.003
323.15,3037,0.6558,0.9648,+-0.01,+-0.015,0.002,0.003
323.15,3260,0.7065,0.9726,+-0.01,+-0.015,0.002,0.003
323.15,3521,0.7656,0.9804,+-0.01,+-0.015,0.002,0.003
323.15,3779,0.8271,0.9865,+-0.01,+-0.015,0.002,0.003
323.15,3974,0.8707,0.9906,+-0.01,+-0.015,0.002,0.003
323.15,4326,0.9492,0.9968,+-0.01,+-0.015,0.002,0.003
323.15,4345,0.9544,0.9971,+-0.01,+-0.015,0.002,0.003
323.15,4426,0.9771,0.9986,+-0.01,+-0.015,0.002,0.003
323.15,4512,1.0,1.0,+-0.01,+-0.015,0.002,0.003
