"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,22.706,0.0,0.0,,,,
313.15,25.649,0.0122,0.1237,,,,
313.15,26.851,0.0189,0.1642,,,,
313.15,28.254,0.0263,0.2039,,,,
313.15,29.58,0.0339,0.2484,,,,
313.15,31.691,0.0485,0.2975,,,,
313.15,34.065,0.0669,0.3725,,,,
313.15,38.213,0.1036,0.4549,,,,
313.15,41.593,0.1406,0.5089,,,,
313.15,43.786,0.1652,0.5431,,,,
313.15,46.582,0.211,0.5847,,,,
313.15,48.003,0.2372,0.6035,,,,
313.15,48.659,0.249,0.612,,,,
313.15,49.94,0.2773,0.6291,,,,
313.15,51.084,0.306,0.6439,,,,
313.15,51.814,0.3262,0.6536,,,,
313.15,52.644,0.3501,0.6646,,,,
313.15,53.389,0.3742,0.6747,,,,
313.15,54.292,0.407,0.6877,,,,
313.15,55.501,0.4561,0.7055,,,,
313.15,58.511,0.6203,0.7614,,,,
313.15,59.548,0.6891,0.787,,,,
313.15,60.134,0.7381,0.8067,,,,
313.15,60.532,0.7792,0.8252,,,,
313.15,60.864,0.8278,0.8504,,,,
313.15,60.971,0.8539,0.8651,,,,
313.15,61.023,0.881,0.8831,,,,
313.15,60.918,0.9119,0.9064,,,,
313.15,60.747,0.936,0.9268,,,,
313.15,60.544,0.954,0.9443,,,,
313.15,60.343,0.9673,0.9588,,,,
313.15,60.138,0.9781,0.9716,,,,
313.15,60.0,0.9846,0.9801,,,,
313.15,59.882,0.9902,0.9868,,,,
313.15,59.766,1.0,1.0,,,,
