"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,2.308,0.9553,0.0398,+-0.02,0.004,,
313.15,2.625,0.9462,0.0346,+-0.02,0.004,,
313.15,3.22,0.9293,0.0279,+-0.02,0.004,,
313.15,3.888,0.9101,0.0228,+-0.02,0.004,,
313.15,4.167,0.901,0.0209,+-0.02,0.004,,
313.15,4.807,0.8835,0.018,+-0.02,0.004,,
313.15,5.251,0.8703,0.0162,+-0.02,0.004,,
313.15,6.726,0.8272,0.0121,+-0.02,0.004,,
313.15,7.606,0.803,0.0104,+-0.02,0.004,,
313.15,8.908,0.7653,0.0085,+-0.02,0.004,,
313.15,9.284,0.7538,0.008,+-0.02,0.004,,
313.15,10.575,0.7181,0.0067,+-0.02,0.004,,
313.15,10.762,0.7121,0.0066,+-0.02,0.004,,
313.15,12.626,0.6594,0.0052,+-0.02,0.004,,
313.15,14.679,0.6011,0.0041,+-0.02,0.004,,
313.15,16.315,0.555,0.0034,+-0.02,0.004,,
313.15,17.474,0.522,0.003,+-0.02,0.004,,
313.15,19.66,0.4595,0.0024,+-0.02,0.004,,
313.15,22.787,0.3706,0.0017,+-0.02,0.004,,
313.15,24.27,0.3275,0.0014,+-0.02,0.004,,
313.15,25.131,0.3028,0.0012,+-0.02,0.004,,
313.15,28.278,0.2103,0.0008,+-0.02,0.004,,
313.15,29.267,0.1813,0.0006,+-0.02,0.004,,
313.15,31.176,0.1245,0.0004,+-0.02,0.004,,
313.15,32.983,0.0714,0.0002,+-0.02,0.004,,
