"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
0,1.48,0.079,0.974,+-0.02,+-0.01,,
0,1.73,0.112,0.97,+-0.02,+-0.01,,
0,1.84,0.122,0.961,+-0.02,+-0.01,,
0,2.14,0.152,,+-0.02,+-0.01,,
0,2.71,0.229,0.974,+-0.02,+-0.01,,
0,3.08,0.296,0.982,+-0.02,+-0.01,,
0,3.41,0.39,0.987,+-0.02,+-0.01,,
0,3.6,0.472,0.984,+-0.02,+-0.01,,
0,3.79,0.606,0.988,+-0.02,+-0.01,,
0,3.86,0.689,0.991,+-0.02,+-0.01,,
0,3.93,0.793,,+-0.02,+-0.01,,
0,4.03,0.901,0.991,+-0.02,+-0.01,,
0,4.12,0.957,0.993,+-0.02,+-0.01,,
