"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,74.172,0.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,71.562,0.0639,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,68.109,0.1493,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,63.947,0.2521,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,59.583,0.3606,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,55.595,0.4602,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,51.159,0.5683,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,47.442,0.6655,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,43.851,0.7554,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,39.715,0.8596,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,36.329,0.9461,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.257,1.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
