"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
328.211,472.0,0.03827,,,,,
328.211,459.86,0.09998,,,,,
328.211,440.95,0.19408,,,,,
328.211,391.84,0.36786,,,,,
328.211,355.43,0.46527,,,,,
328.211,306.47,0.56916,,,,,
328.211,244.64,0.67877,,,,,
328.211,190.75,0.76204,,,,,
328.211,108.16,0.87306,,,,,
